Tx gene_symbol
Tx16 80852
Tx16 6529
Tx16 54453
Tx16 1593
Tx16 567
Tx16 348
Tx16 221184
Tx16 79789
Tx16 10590
Tx16 83714
Tx16 5549
Tx16 4501
Tx16 58526
Tx16 56829
Tx16 1984
Tx16 9219
Tx16 2874
Tx16 51278
Tx16 3337
Tx16 10808
Tx16 3303
Tx16 3304
Tx16 3315
Tx16 3315
Tx5 4097
Tx5 79180
Tx5 110806277
Tx5 94032
Tx5 8535
Tx5 50862
Tx5 84247
Tx5 63939
Tx5 526
Tx5 10838
Tx5 2873
Tx5 396
Tx5 5595
Tx5 826
Tx5 503542
Tx5 51573
Tx5 149175
Tx5 339983
Tx5 8078
Tx5 9737
Tx5 23208
Tx5 3749
Tx5 51246
Tx5 6327
Tx5 55041
Tx5 1141
Tx5 1952
Tx5 23467
Tx5 327
Tx5 55163
Tx5 399668
Tx5 644596
Tx5 55144
Tx5 10525
Tx5 710
Tx5 4779
Tx5 9143
Tx5 8237
Tx5 51310
Tx5 23612
Tx5 780
Tx5 54704
Tx5 56675
Tx5 283209
Tx5 10123
Tx5 64393
Tx5 148252
Tx5 114757
Tx5 8708
Tx5 6843
Tx5 9409
Tx5 79016
Tx5 53
Tx5 2593
Tx5 0000
Tx5 55111
Tx5 51264
Tx5 26517
Tx5 79042
Tx5 80758
Tx5 55502
Tx5 5270
Tx5 256281
Tx5 9547
Tx5 6772
Tx5 2537
Tx5 567
Tx5 6231
Tx5 56993
Tx5 84299
Tx5 6187
Tx5 2785
Tx5 203068
Tx5 54985
Tx5 1891
Tx5 51728
Tx5 1471
Tx5 25915
Tx5 5864
Tx5 967
Tx5 93974
Tx5 1020
Tx5 25847
Tx5 64598
Tx5 4974
Tx5 8560
Tx5 8536
Tx5 7873
Tx5 252969
Tx5 8409
Tx5 4741
Tx5 90203
Tx5 23589
Tx5 6515
Tx5 54509
Tx5 79183
Tx5 284184
Tx5 8607
Tx5 245711
Tx5 340895
Tx5 10371
Tx5 54880
Tx5 101060226
Tx5 57546
Tx5 147929
Tx5 7040
Tx5 3784
Tx5 5918
Tx5 3563
Tx5 51379
Tx5 283461
Tx5 441272
Tx5 54933
Tx5 4038
Tx5 64399
Tx5 29119
Tx5 79172
Tx5 5205
Tx5 3437
Tx5 91181
Tx5 11259
Tx5 1307
Tx5 341019
Tx5 10666
Tx5 84899
Tx5 8854
Tx5 79770
Tx5 23344
Tx5 9200
Tx5 84245
Tx5 64122
Tx5 158293
Tx5 3628
Tx5 55663
Tx5 57654
Tx5 51533
Tx5 79777
Tx5 92715
Tx5 51629
Tx5 2316
Tx5 2101
Tx5 1294
Tx5 22838
Tx5 55715
Tx5 7791
Tx5 8751
Tx5 91304
Tx5 0000
Tx5 55148
Tx5 10500
Tx5 9894
Tx5 57060
Tx5 6305
Tx5 29781
Tx5 2067
Tx5 347862
Tx5 84964
Tx5 0000
Tx5 79039
Tx5 0000
Tx5 10139
Tx5 1153
Tx5 55081
Tx5 57017
Tx5 25956
Tx5 81894
Tx5 1181
Tx5 55039
Tx5 284427
Tx5 54531
Tx5 7706
Tx5 2319
Tx5 23623
Tx5 22876
Tx5 84614
Tx5 387680
Tx5 79692
Tx5 55954
Tx5 91749
Tx5 23220
Tx5 2235
Tx5 79895
Tx5 84864
Tx5 143689
Tx5 51622
Tx5 91120
Tx5 5987
Tx5 757
Tx5 6400
Tx5 10363
Tx5 10717
Tx5 29929
Tx5 729092
Tx5 149013
Tx5 23678
Tx5 140890
Tx5 63826
Tx5 28960
Tx5 340351
Tx5 5873
Tx5 5152
Tx5 6184
Tx5 2870
Tx5 56917
Tx5 27292
Tx5 51634
Tx5 84650
Tx5 11001
Tx5 23583
Tx5 29103
Tx5 152926
Tx5 8526
Tx5 9917
Tx5 1741
Tx5 51754
Tx5 219749
Tx5 56180
Tx5 8543
Tx5 90933
Tx5 79885
Tx5 23549
Tx5 64743
Tx5 54432
Tx5 83892
Tx5 6567
Tx5 10669
Tx5 7165
Tx5 169841
Tx5 0000
Tx5 0000
Tx5 0000
Tx5 0000
Tx5 0000
Tx5 1633
Tx5 1984
Tx5 3208
Tx5 29094
Tx5 85364
Tx5 24138
Tx5 91300
Tx5 140735
Tx5 29965
Tx5 54472
Tx5 6620
Tx5 25999
Tx5 23770
Tx5 80164
Tx5 55585
Tx5 80863
Tx5 84687
Tx5 8314
Tx5 58506
Tx5 26000
Tx5 10900
Tx5 79735
Tx5 113829
Tx5 339123
Tx5 113230
Tx5 6297
Tx5 4296
Tx5 80700
Tx5 55810
Tx5 29890
Tx5 51286
Tx5 246330
Tx5 127262
Tx5 149603
Tx5 8703
Tx5 3151
Tx5 23647
Tx5 2907
Tx5 537
Tx5 6626
Tx5 54623
Tx5 203069
Tx5 29078
Tx5 29105
Tx5 7422
Tx5 285386
Tx5 9719
Tx5 10046
Tx5 0000
Tx5 3770
Tx5 0000
Tx5 23178
Tx5 6339
Tx5 10347
Tx5 57176
Tx5 8822
Tx5 53635
Tx5 5589
Tx5 55274
Tx5 4144
Tx5 23154
Tx5 11076
Tx5 1200
Tx5 201164
Tx5 124583
Tx5 9362
Tx5 4696
Tx5 131583
Tx5 374887
Tx5 79776
Tx5 2308
Tx5 8601
Tx5 286187
Tx5 1717
Tx5 2355
Tx5 3488
Tx5 594855
Tx5 100288332
Tx5 5364
Tx5 7169
Tx5 64714
Tx5 90990
Tx5 29894
Tx5 9284
Tx5 653082
Tx5 5090
Tx5 54221
Tx5 51326
Tx5 0000
Tx5 55063
Tx5 117155
Tx5 29992
Tx5 29990
Tx5 100529215
Tx5 1310
Tx5 1266
Tx5 6251
Tx5 5343
Tx5 100506581
Tx5 92949
Tx5 196051
Tx5 728642
Tx5 10926
Tx5 55320
Tx5 158326
Tx5 90075
Tx5 5608
Tx5 203102
Tx5 339210
Tx5 91624
Tx5 169166
Tx5 134429
Tx5 171586
Tx5 55811
Tx5 3953
Tx5 10808
Tx5 3303
Tx5 3337
Tx5 5990
Tx5 200424
Tx5 9456
Tx5 3726
Tx5 23645
Tx12 30818
Tx12 11346
Tx12 1635
Tx12 3927
Tx12 22850
Tx12 81552
Tx12 5455
Tx12 112609
Tx12 56954
Tx12 79839
Tx12 9563
Tx12 112
Tx12 23066
Tx12 949
Tx12 55848
Tx12 260293
Tx12 10491
Tx12 22895
Tx12 9371
Tx12 28231
Tx12 2195
Tx12 8458
Tx12 56971
Tx12 3987
Tx12 340554
Tx12 411
Tx12 340485
Tx12 8460
Tx12 8292
Tx12 55036
Tx12 642819
Tx12 128989
Tx12 84814
Tx12 55653
Tx12 6533
Tx12 0000
Tx12 0000
Tx12 201456
Tx12 202243
Tx12 729852
Tx12 9849
Tx12 54816
Tx12 85445
Tx12 220164
Tx12 6498
Tx12 51059
Tx12 57600
Tx12 23235
Tx12 220965
Tx12 51205
Tx12 1496
Tx12 83660
Tx12 5550
Tx12 10466
Tx12 0000
Tx12 9256
Tx12 10404
Tx12 374618
Tx12 129685
Tx12 51752
Tx12 57545
Tx12 5293
Tx12 10076
Tx12 80108
Tx12 54960
Tx12 10825
Tx12 375190
Tx12 54847
Tx12 9881
Tx12 283578
Tx12 146198
Tx12 145748
Tx12 4598
Tx12 7678
Tx12 6565
Tx12 55840
Tx12 257068
Tx12 5352
Tx12 22836
Tx12 11228
Tx12 130399
Tx12 27094
Tx12 201176
Tx12 0000
Tx12 653857
Tx12 7060
Tx12 272
Tx12 166647
Tx12 87
Tx12 55061
Tx12 169200
Tx12 79712
Tx12 221692
Tx12 10085
Tx12 5101
Tx12 57689
Tx12 84552
Tx12 92293
Tx12 164395
Tx12 136332
Tx12 10018
Tx12 767
Tx12 1534
Tx12 10406
Tx12 79974
Tx12 6335
Tx12 4880
Tx12 6623
Tx12 51110
Tx12 55843
Tx12 10242
Tx12 90423
Tx12 6450
Tx12 6775
Tx12 27152
Tx12 55364
Tx12 5641
Tx12 1286
Tx12 1285
Tx12 54733
Tx12 253714
Tx12 129080
Tx12 0000
Tx12 392862
Tx12 9466
Tx12 55515
Tx12 646851
Tx12 7399
Tx12 54558
Tx12 0000
Tx12 4041
Tx12 100129543
Tx12 11214
Tx12 256158
Tx12 51131
Tx12 94120
Tx12 9509
Tx12 8835
Tx12 56978
Tx12 5998
Tx12 9423
Tx12 256536
Tx12 6261
Tx12 23619
Tx12 221711
Tx12 79366
Tx12 157310
Tx12 387723
Tx12 79875
Tx12 5069
Tx12 388327
Tx12 341883
Tx12 27146
Tx12 79154
Tx12 80174
Tx12 57143
Tx12 79644
Tx12 84134
Tx12 51154
Tx12 6322
Tx12 55105
Tx12 91544
Tx12 55256
Tx12 56961
Tx12 0000
Tx12 83858
Tx12 123096
Tx12 3984
Tx12 51312
Tx12 28514
Tx12 55815
Tx12 51409
Tx12 54814
Tx12 51195
Tx12 402381
Tx12 268
Tx12 55321
Tx12 401399
Tx12 257407
Tx12 25759
Tx12 7349
Tx12 9755
Tx12 53342
Tx12 30819
Tx12 0000
Tx12 146760
Tx12 9569
Tx12 64799
Tx12 155185
Tx12 79147
Tx12 23119
Tx12 85379
Tx12 167359
Tx12 203197
Tx12 130888
Tx12 92558
Tx12 10350
Tx12 1503
Tx12 79582
Tx12 26278
Tx12 6323
Tx12 10235
Tx12 8727
Tx12 342667
Tx12 23416
Tx12 9196
Tx10 9580
Tx10 4920
Tx10 23194
Tx10 81491
Tx10 2070
Tx10 153768
Tx10 84620
Tx10 23037
Tx10 152404
Tx10 64168
Tx10 54798
Tx10 4128
Tx10 56937
Tx10 8496
Tx10 760
Tx10 646658
Tx10 84898
Tx10 3908
Tx10 0000
Tx10 83539
Tx10 22854
Tx10 761
Tx10 201501
Tx10 9951
Tx10 4088
Tx10 57495
Tx10 59345
Tx10 5325
Tx10 1993
Tx10 5795
Tx10 60312
Tx10 5937
Tx10 80144
Tx10 57537
Tx10 57172
Tx10 152189
Tx10 5593
Tx10 79971
Tx10 5924
Tx10 2572
Tx10 758
Tx10 0000
Tx10 59277
Tx10 84867
Tx10 22844
Tx10 27324
Tx10 11249
Tx10 171024
Tx10 5874
Tx10 389197
Tx10 4254
Tx10 64084
Tx10 7525
Tx10 60495
Tx10 140469
Tx10 2918
Tx10 1303
Tx10 80206
Tx10 84871
Tx10 26031
Tx10 266722
Tx10 11167
Tx10 55008
Tx10 57616
Tx10 3321
Tx10 91768
Tx10 2690
Tx10 7049
Tx10 395
Tx10 151827
Tx10 10317
Tx10 0000
Tx10 0000
Tx10 55107
Tx10 162282
Tx10 348751
Tx10 55313
Tx10 64094
Tx10 85444
Tx10 7227
Tx10 9760
Tx10 2042
Tx10 8633
Tx10 4985
Tx10 1282
Tx10 1284
Tx10 22837
Tx10 389432
Tx10 6444
Tx10 3556
Tx10 23026
Tx10 9353
Tx10 9079
Tx10 26033
Tx10 202559
Tx10 0000
Tx10 9459
Tx10 255488
Tx10 2272
Tx10 9956
Tx10 253650
Tx10 221458
Tx10 5305
Tx10 79789
Tx10 1393
Tx10 5999
Tx10 5865
Tx10 26468
Tx10 2051
Tx10 9935
Tx10 26002
Tx10 1133
Tx10 57458
Tx10 727936
Tx10 55013
Tx10 10874
Tx10 346007
Tx10 283659
Tx10 7225
Tx10 688
Tx10 1909
Tx10 257019
Tx10 23007
Tx10 3776
Tx10 65217
Tx10 84570
Tx10 81832
Tx10 53335
Tx10 2897
Tx10 6092
Tx10 2201
Tx10 80070
Tx10 29968
Tx10 8549
Tx10 7804
Tx10 79722
Tx10 53358
Tx10 9060
Tx10 7164
Tx10 9886
Tx10 7222
Tx10 79057
Tx10 23324
Tx10 147906
Tx10 55800
Tx10 7077
Tx10 9858
Tx10 2834
Tx10 8622
Tx10 27253
Tx10 5654
Tx10 3479
Tx10 7423
Tx10 373156
Tx10 8153
Tx10 50632
Tx10 139728
Tx10 57801
Tx10 3761
Tx10 5819
Tx10 390
Tx10 55203
Tx10 6387
Tx10 51477
Tx10 1397
Tx10 1051
Tx10 1746
Tx10 5744
Tx10 27289
Tx10 89792
Tx10 1949
Tx10 5456
Tx10 11170
Tx10 10411
Tx10 9289
Tx10 8534
Tx10 4883
Tx10 4886
Tx10 4330
Tx10 654
Tx10 222537
Tx10 10512
Tx10 27185
Tx10 1297
Tx10 8564
Tx10 341359
Tx10 256130
Tx10 50507
Tx10 55784
Tx10 64283
Tx10 10788
Tx10 4948
Tx10 1010
Tx10 5137
Tx10 5142
Tx10 64388
Tx10 79658
Tx10 0000
Tx10 9312
Tx10 51363
Tx10 57491
Tx10 444882
Tx10 142679
Tx10 4147
Tx10 10752
Tx10 51559
Tx10 26084
Tx10 23596
Tx10 6542
Tx10 51454
Tx10 27303
Tx10 53942
Tx10 6451
Tx10 5099
Tx10 23236
Tx10 57554
Tx10 55504
Tx10 8516
Tx10 116984
Tx10 1301
Tx10 222662
Tx10 5627
Tx10 79822
Tx10 6581
Tx10 1826
Tx10 85004
Tx10 91133
Tx10 3570
Tx10 64344
Tx10 54549
Tx10 8224
Tx10 7473
Tx10 55568
Tx10 2675
Tx10 88
Tx10 3782
Tx10 1889
Tx10 55616
Tx10 146395
Tx10 8913
Tx10 575
Tx10 84561
Tx10 815
Tx10 57648
Tx10 8193
Tx10 344838
Tx10 7145
Tx10 56999
Tx10 57103
Tx10 1602
Tx10 117583
Tx10 10643
Tx10 165186
Tx10 2138
Tx10 374864
Tx10 284
Tx10 389668
Tx10 131034
Tx11 6470
Tx11 11152
Tx11 238
Tx11 84898
Tx11 92521
Tx11 4983
Tx11 79858
Tx11 5980
Tx11 114
Tx11 200558
Tx11 636
Tx11 255104
Tx11 23541
Tx11 27147
Tx11 59284
Tx11 126433
Tx11 79663
Tx11 11147
Tx11 22800
Tx11 8499
Tx11 221692
Tx11 767
Tx11 168667
Tx11 92293
Tx11 55064
Tx11 11332
Tx11 10579
Tx11 116154
Tx11 64750
Tx11 57186
Tx11 8555
Tx11 160335
Tx11 23022
Tx11 10867
Tx11 1808
Tx11 23016
Tx11 113444
Tx11 5780
Tx11 9881
Tx11 9415
Tx11 9057
Tx11 7157
Tx11 57568
Tx11 55531
Tx11 5641
Tx11 5325
Tx11 27445
Tx11 56261
Tx11 8120
Tx11 91120
Tx11 79630
Tx11 56731
Tx11 22901
Tx11 23101
Tx11 130888
Tx11 55280
Tx11 6198
Tx11 2731
Tx11 151195
Tx11 130355
Tx11 1408
Tx11 22823
Tx11 961
Tx11 9737
Tx11 10001
Tx11 8458
Tx11 84838
Tx11 55298
Tx11 8394
Tx11 84108
Tx11 154807
Tx11 374378
Tx11 80055
Tx11 23429
Tx11 27032
Tx11 23456
Tx11 10979
Tx11 9213
Tx11 23186
Tx11 7486
Tx11 23035
Tx11 523
Tx11 7428
Tx11 23172
Tx11 84938
Tx11 4775
Tx11 29929
Tx11 9687
Tx11 57484
Tx11 3953
Tx11 51555
Tx11 83473
Tx11 8972
Tx11 4811
Tx11 5873
Tx11 100529261
Tx11 9948
Tx11 2316
Tx11 5333
Tx11 8175
Tx11 1455
Tx11 115416
Tx11 11091
Tx11 51527
Tx11 1528
Tx11 55151
Tx11 222484
Tx11 92912
Tx11 51710
Tx11 9991
Tx11 10048
Tx11 143098
Tx11 6563
Tx11 1486
Tx11 64900
Tx11 4128
Tx11 9262
Tx11 84440
Tx11 4597
Tx11 6574
Tx11 3679
Tx11 63941
Tx11 55353
Tx11 2990
Tx11 9827
Tx11 5929
Tx11 64801
Tx11 51251
Tx11 55847
Tx11 22949
Tx11 1183
Tx11 54148
Tx11 93594
Tx11 150864
Tx11 2805
Tx11 84284
Tx11 54798
Tx11 85004
Tx11 2047
Tx11 286183
Tx11 26002
Tx11 55753
Tx11 79148
Tx11 220323
Tx11 4907
Tx11 117178
Tx11 2043
Tx11 1734
Tx11 0000
Tx11 114795
Tx11 9229
Tx11 5129
Tx11 339855
Tx11 26031
Tx11 222537
Tx11 5915
Tx11 4067
Tx11 9590
Tx11 166348
Tx11 79607
Tx11 57563
Tx11 783
Tx11 26052
Tx11 23705
Tx11 80114
Tx11 23236
Tx11 83478
Tx11 8459
Tx11 3613
Tx11 5522
Tx11 8853
Tx11 63976
Tx11 320
Tx11 1946
Tx11 23189
Tx11 6096
Tx11 10396
Tx11 5793
Tx11 773
Tx11 155185
Tx11 22941
Tx11 30820
Tx11 23105
Tx11 29091
Tx11 137970
Tx11 815
Tx11 10622
Tx11 3174
Tx11 246777
Tx11 55191
Tx11 162282
Tx11 29958
Tx11 1009
Tx11 60526
Tx11 202243
Tx11 10420
Tx11 284525
Tx11 9315
Tx11 57689
Tx11 8029
Tx11 64225
Tx11 2822
Tx11 144608
Tx11 340267
Tx11 7957
Tx11 60490
Tx11 56977
Tx11 58488
Tx11 54894
Tx11 100505741
Tx11 953
Tx11 6322
Tx11 3157
Tx11 57644
Tx11 113177
Tx11 157310
Tx11 26166
Tx11 6817
Tx11 153657
Tx11 257044
Tx11 146177
Tx11 952
Tx11 4638
Tx11 8292
Tx11 55733
Tx6 23544
Tx6 7345
Tx6 5027
Tx6 23511
Tx6 2900
Tx6 122786
Tx6 2195
Tx6 56967
Tx6 255488
Tx6 344148
Tx6 23302
Tx6 160492
Tx6 7422
Tx6 441054
Tx6 664
Tx6 9586
Tx6 8303
Tx6 572
Tx6 57863
Tx6 776
Tx6 1622
Tx6 26471
Tx6 401145
Tx6 771
Tx6 23732
Tx6 57554
Tx6 154043
Tx6 3773
Tx6 10345
Tx6 5336
Tx6 56884
Tx6 284
Tx6 9628
Tx6 143162
Tx6 5276
Tx6 151790
Tx6 9472
Tx6 79668
Tx6 25758
Tx6 114784
Tx6 83698
Tx6 23224
Tx6 64084
Tx6 25924
Tx6 6641
Tx6 9423
Tx6 204962
Tx6 57670
Tx6 79817
Tx6 6489
Tx6 3725
Tx6 3726
Tx6 51129
Tx6 7832
Tx6 1052
Tx6 53630
Tx6 5066
Tx6 11030
Tx6 10397
Tx6 8829
Tx6 9630
Tx6 2674
Tx6 3786
Tx6 3949
Tx6 7357
Tx6 87
Tx6 8506
Tx6 3985
Tx6 133308
Tx6 2670
Tx6 84159
Tx6 761
Tx6 23371
Tx6 57834
Tx6 3249
Tx6 81578
Tx6 1462
Tx6 123041
Tx6 3760
Tx6 23086
Tx6 28232
Tx6 8938
Tx6 1607
Tx6 4131
Tx6 23336
Tx6 0000
Tx6 3800
Tx6 114907
Tx6 90293
Tx6 9001
Tx6 1827
Tx6 8527
Tx6 22824
Tx6 10598
Tx6 3308
Tx6 80332
Tx6 23704
Tx6 2669
Tx6 51478
Tx6 1051
Tx6 483
Tx6 4325
Tx6 100505385
Tx6 126917
Tx6 5214
Tx6 5791
Tx6 55214
Tx6 51196
Tx6 9758
Tx6 387712
Tx6 144535
Tx6 2246
Tx6 6000
Tx6 57181
Tx6 4135
Tx6 145282
Tx6 57489
Tx6 120892
Tx6 122060
Tx6 2036
Tx6 389337
Tx6 29957
Tx6 128153
Tx6 135138
Tx6 64799
Tx6 79925
Tx6 65975
Tx6 7869
Tx6 154215
Tx6 199223
Tx6 254295
Tx6 54625
Tx6 25801
Tx6 79621
Tx6 80129
Tx6 135228
Tx6 91523
Tx6 2917
Tx6 84570
Tx6 54039
Tx6 7046
Tx6 118672
Tx6 55706
Tx6 2632
Tx6 144404
Tx6 121260
Tx6 29954
Tx6 0000
Tx6 55768
Tx6 28985
Tx6 54954
Tx6 23191
Tx6 158584
Tx6 57117
Tx6 51307
Tx6 1968
Tx6 7353
Tx6 84300
Tx6 23299
Tx6 2588
Tx6 200014
Tx6 7290
Tx6 92822
Tx6 10795
Tx6 219749
Tx6 51244
Tx6 147685
Tx6 728537
Tx6 55345
Tx6 169834
Tx6 23015
Tx6 81624
Tx6 57493
Tx6 54758
Tx6 646851
Tx6 80258
Tx6 55846
Tx6 404093
Tx6 285755
Tx6 26751
Tx6 134728
Tx6 10231
Tx6 5973
Tx6 83643
Tx6 282973
Tx6 54881
Tx6 7700
Tx6 56980
Tx6 81565
Tx6 57798
Tx6 114926
Tx6 57232
Tx6 7769
Tx6 375190
Tx6 0000
Tx6 84942
Tx6 10168
Tx6 0000
Tx6 81617
Tx6 84329
Tx6 154865
Tx6 196740
Tx6 286144
Tx6 7711
Tx6 317749
Tx6 10541
Tx6 6477
Tx6 6498
Tx6 9326
Tx6 5348
Tx6 55577
Tx6 57728
Tx6 84455
Tx6 283742
Tx6 285671
Tx6 57545
Tx6 29063
Tx6 4867
Tx6 23607
Tx6 54093
Tx6 340351
Tx6 1353
Tx6 51082
Tx6 2057
Tx6 140680
Tx6 89849
Tx6 55238
Tx6 286204
Tx6 0000
Tx6 375790
Tx6 116983
Tx6 375341
Tx6 170384
Tx6 29956
Tx6 64748
Tx6 27122
Tx6 64772
Tx6 2548
Tx6 25759
Tx6 26012
Tx6 6625
Tx6 79778
Tx6 10723
Tx6 56623
Tx6 1856
Tx6 57540
Tx6 162494
Tx6 85301
Tx6 8497
Tx6 113026
Tx6 2997
Tx6 5310
Tx6 55615
Tx6 0000
Tx6 22983
Tx6 57596
Tx6 147650
Tx6 7694
Tx6 90410
Tx6 26278
Tx6 114327
Tx6 23524
Tx6 1600
Tx6 84868
Tx6 25959
Tx6 774
Tx6 134
Tx6 6444
Tx6 30818
Tx6 57106
Tx6 9865
Tx6 150946
Tx6 9168
Tx6 885
Tx6 653689
Tx6 4669
Tx6 1298
Tx6 3398
Tx6 137868
Tx6 2100
Tx6 79875
Tx6 55024
Tx6 4547
Tx6 1719
Tx6 0000
Tx6 0000
Tx6 0000
Tx6 0000
Tx6 0000
Tx6 6160
Tx6 2122
Tx6 6229
Tx6 9244
Tx6 23031
Tx6 2902
Tx6 6853
Tx6 6748
Tx6 746
Tx6 6143
Tx6 286257
Tx6 51522
Tx6 55967
Tx6 6741
Tx6 9817
Tx6 5127
Tx6 91181
Tx6 51326
Tx6 1175
Tx6 23658
Tx6 1725
Tx6 51130
Tx6 3835
Tx6 57095
Tx6 2966
Tx6 3984
Tx6 25983
Tx6 22820
Tx6 8520
Tx6 64963
Tx6 84148
Tx6 84445
Tx6 23061
Tx6 79837
Tx6 309
Tx6 64975
Tx6 80135
Tx6 10525
Tx6 51195
Tx6 84316
Tx6 60509
Tx6 51752
Tx6 155054
Tx6 124936
Tx6 51103
Tx6 10691
Tx6 23481
Tx6 55661
Tx6 27000
Tx6 55035
Tx6 4836
Tx6 54749
Tx6 28959
Tx6 79770
Tx6 388962
Tx6 4642
Tx18 11228
Tx18 81704
Tx18 9938
Tx18 79895
Tx18 953
Tx18 26115
Tx18 54796
Tx18 23524
Tx18 2186
Tx18 25957
Tx18 10443
Tx18 8417
Tx18 51747
Tx18 4820
Tx18 132
Tx18 83752
Tx18 55589
Tx18 8301
Tx18 667
Tx18 91133
Tx18 80003
Tx18 1441
Tx18 2788
Tx18 10144
Tx18 26053
Tx18 84966
Tx18 9766
Tx18 6310
Tx18 54502
Tx18 284058
Tx18 2533
Tx18 285195
Tx18 2778
Tx18 65059
Tx18 102
Tx18 1436
Tx18 2934
Tx18 9497
Tx18 3572
Tx18 9445
Tx18 3459
Tx18 55074
Tx18 57713
Tx18 10000
Tx18 91010
Tx18 6653
Tx18 92017
Tx18 26137
Tx18 5071
Tx18 5140
Tx18 9951
Tx18 55790
Tx18 221935
Tx18 256435
Tx18 10656
Tx18 1826
Tx18 2895
Tx18 30820
Tx18 254827
Tx18 1438
Tx18 0000
Tx18 0000
Tx18 0000
Tx18 0000
Tx18 0000
Tx18 10209
Tx18 567
Tx18 348
Tx18 2597
Tx18 9168
Tx18 7114
Tx18 5142
Tx18 284996
Tx18 23136
Tx18 11031
Tx18 57522
Tx18 84868
Tx18 718
Tx18 344148
Tx18 4671
Tx18 8569
Tx18 1808
Tx18 152579
Tx18 571
Tx18 64778
Tx18 2762
Tx18 5791
Tx18 57533
Tx18 22898
Tx18 2885
Tx18 23092
Tx15 23281
Tx15 51761
Tx15 2903
Tx15 10418
Tx15 161357
Tx15 138046
Tx15 54212
Tx15 11281
Tx15 151126
Tx15 202559
Tx15 2904
Tx15 1620
Tx15 57451
Tx15 9228
Tx15 6262
Tx15 158038
Tx15 5354
Tx15 56934
Tx15 8470
Tx15 3751
Tx15 1131
Tx15 23040
Tx15 55604
Tx15 55553
Tx15 339479
Tx15 23024
Tx15 10659
Tx15 146713
Tx15 23266
Tx15 774
Tx15 2890
Tx15 137970
Tx15 0000
Tx15 1131
Tx15 9515
Tx15 64168
Tx15 152330
Tx15 54715
Tx15 53942
Tx15 26033
Tx15 9312
Tx15 4325
Tx15 158038
Tx15 56479
Tx15 118427
Tx15 401145
Tx15 3763
Tx15 1016
Tx15 138046
Tx15 7068
Tx15 55799
Tx15 9378
Tx15 1008
Tx15 1826
Tx15 348980
Tx15 91752
Tx15 388336
Tx15 4481
Tx15 11122
Tx15 7143
Tx15 9758
Tx15 23281
Tx15 1131
Tx15 2903
Tx15 9201
Tx15 158038
Tx15 26289
Tx15 9771
Tx15 5136
Tx15 154215
Tx15 2567
Tx15 9228
Tx15 145581
Tx15 9758
Tx15 2259
Tx15 6092
Tx15 9628
Tx15 23236
Tx15 23281
Tx15 9229
Tx15 2289
Tx15 6696
Tx15 55314
Tx15 5129
Tx15 6319
Tx15 4155
Tx15 11141
Tx15 221981
Tx15 5803
Tx15 5354
Tx15 160335
Tx15 100505385
Tx15 22998
Tx15 9053
Tx15 6457
Tx15 9644
Tx15 64344
Tx15 11122
Tx15 6262
Tx15 132204
Tx15 3778
Tx15 114800
Tx15 5126
Tx15 6546
Tx15 23072
Tx15 23024
Tx15 57282
Tx15 2892
Tx15 64409
Tx15 54715
Tx15 147381
Tx15 84623
Tx15 5924
Tx15 64409
Tx15 348980
Tx15 84530
Tx15 114786
Tx15 121256
Tx15 79772
Tx15 4745
Tx15 491
Tx15 9568
Tx15 3084
Tx15 285220
Tx15 56884
Tx15 4642
Tx15 53942
Tx15 6547
Tx15 28965
Tx15 54891
Tx15 3304
Tx15 3303
Tx15 253782
Tx15 5336
Tx15 2260
Tx15 3329
Tx15 22824
Tx15 10808
Tx15 7422
Tx15 2596
Tx15 3756
Tx15 169792
Tx15 3760
Tx15 83478
Tx15 28513
Tx15 6323
Tx15 57282
Tx15 8715
Tx15 9699
Tx15 6328
Tx15 6935
Tx15 4897
Tx15 65268
Tx15 5066
Tx15 2898
Tx15 2561
Tx15 285175
Tx15 22866
Tx15 2043
Tx15 154661
Tx15 55638
Tx15 134829
Tx15 814
Tx15 6456
Tx15 2555
Tx15 114880
Tx15 79815
Tx15 273
Tx15 4208
Tx15 5063
Tx15 10752
Tx15 2823
Tx15 6857
Tx15 6326
Tx15 4753
Tx7 23150
Tx7 102723555
Tx7 55843
Tx7 0000
Tx7 92949
Tx7 60676
Tx7 245711
Tx7 319089
Tx7 5205
Tx7 51379
Tx7 7760
Tx7 53905
Tx7 375611
Tx7 64799
Tx7 953
Tx7 54933
Tx7 340351
Tx7 2335
Tx7 55971
Tx7 6194
Tx7 10577
Tx7 6637
Tx7 51529
Tx7 5439
Tx7 90843
Tx7 10897
Tx7 51374
Tx7 57819
Tx7 29796
Tx7 4725
Tx7 0000
Tx7 516
Tx7 54958
Tx7 9377
Tx7 54344
Tx7 2950
Tx7 53
Tx7 11258
Tx7 84522
Tx7 7494
Tx7 3312
Tx7 9168
Tx7 6152
Tx7 51299
Tx7 51506
Tx7 84545
Tx7 5691
Tx7 4726
Tx7 25874
Tx7 9616
Tx7 148741
Tx7 128308
Tx7 9939
Tx7 4189
Tx7 26521
Tx7 23658
Tx7 92856
Tx7 29903
Tx7 51399
Tx7 26017
Tx7 401152
Tx7 51548
Tx7 85012
Tx7 5864
Tx7 900
Tx7 7076
Tx7 8683
Tx7 5954
Tx7 808
Tx7 3925
Tx7 5708
Tx7 5709
Tx7 10945
Tx7 10289
Tx7 10916
Tx7 7316
