Tx gene_symbol
Tx10 AHRR
Tx10 IGFL4
Tx10 DUSP19
Tx10 MATN2
Tx10 CHL1
Tx10 NT5DC3
Tx10 ARHGEF26
Tx10 OPN3
Tx10 SLC7A2
Tx10 GULP1
Tx10 RBMS3
Tx10 CNTN5
Tx10 SH3BGRL
Tx10 PCDH7
Tx10 PLCB1
Tx10 LRRC7
Tx10 TNFRSF19
Tx10 ITGA8
Tx10 ARAP2
Tx10 COL11A1
Tx10 LHFPL5
Tx10 PROS1
Tx10 ARHGAP28
Tx10 SLC22A3
Tx10 DSCAM
Tx10 RERG
Tx10 L3MBTL4
Tx10 IL6R
Tx10 HIF3A
Tx10 SDK2
Tx10 SYN3
Tx10 WNT3
Tx10 GALNT10
Tx10 GFRA2
Tx10 ACTN2
Tx10 KCNN3
Tx10 ECE1
Tx10 ASAP3
Tx10 GSG1L
Tx10 CACNA1G
Tx10 ADGRB1
Tx10 SLC12A8
Tx10 CAMK2A
Tx10 KIAA1522
Tx10 DPF1
Tx10 PAQR9
Tx10 TNS1
Tx10 ADAMTS9
Tx10 TIGAR
Tx10 DACH1
Tx10 PARD3B
Tx10 IGF2BP3
Tx10 TOGARAM2
Tx10 EYA1
Tx10 CCDC178
Tx10 ANGPT1
Tx10 XKR9
Tx10 CPNE4
Tx11 SHMT1
Tx11 WDR45
Tx11 ALK
Tx11 PLXDC2
Tx11 SPECC1
Tx11 OPHN1
Tx11 NEK11
Tx11 REV3L
Tx11 ADCY8
Tx11 APLF
Tx11 BICD1
Tx11 TMCO4
Tx11 SEC14L2
Tx11 DENND2A
Tx11 CACNG7
Tx11 FBXO27
Tx11 HSPBAP1
Tx11 HHLA3
Tx11 RRAS2
Tx11 PPFIA2
Tx11 PHACTR1
Tx11 CA8
Tx11 BMPER
Tx11 TMEM132C
Tx11 SPATA6L
Tx11 ACOT7
Tx11 TACC2
Tx11 PHACTR3
Tx11 SMURF2
Tx11 RALGAPA2
Tx11 CDC14B
Tx11 TMTC2
Tx11 PALLD
Tx11 TSPAN9
Tx11 DPYSL2
Tx11 EXOSC7
Tx11 SMIM12
Tx11 PTPN9
Tx11 TRANK1
Tx11 FADS2
Tx11 SLC7A6
Tx11 TP53
Tx11 SIPA1L2
Tx11 ELMOD1
Tx11 LGMN
Tx11 PLAGL1
Tx11 PCLO
Tx11 GPCPD1
Tx11 AP3B2
Tx11 ZNF682
Tx11 C1orf54
Tx11 SLC2A4RG
Tx11 ARSG
Tx11 MCF2L2
Tx11 FBXO36
Tx11 CWF19L1
Tx11 RPS6KB1
Tx11 GLDC
Tx11 CCNYL1
Tx11 C2orf76
Tx11 CRY2
Tx11 MTF2
Tx11 CD47
Tx11 GPRASP1
Tx11 MED6
Tx11 TTF2
Tx11 ZNF496
Tx11 RNF121
Tx11 PIP5K1A
Tx11 PCGF6
Tx11 VKORC1L1
Tx11 GALNT18
Tx11 PGAP1
Tx11 RYBP
Tx11 ATP2C1
Tx11 ABCB10
Tx11 FERMT2
Tx11 XPR1
Tx11 RCOR1
Tx11 WRN
Tx11 PHLPP2
Tx11 ATP6V1A
Tx11 VHL
Tx11 ABRAXAS2
Tx11 ATG4C
Tx11 NFATC3
Tx11 ALG6
Tx11 GREB1
Tx11 RNF150
Tx11 LEPR
Tx11 PEX5L
Tx11 KATNAL2
Tx11 MGAM
Tx11 NID1
Tx11 RAB27A
Tx11 CHURC1-FNTB
Tx11 WDR1
Tx11 FLNA
Tx11 PLCD1
Tx11 SF3A2
Tx11 CSNK1G2
Tx11 MALSU1
Tx11 WDR5
Tx11 GSKIP
Tx11 CYB5A
Tx11 TMEM38B
Tx11 LNX2
Tx11 UBE2Q2
Tx11 ZNF44
Tx11 PTBP3
Tx11 RANBP9
Tx11 MPP7
Tx11 SLC14A1
Tx11 CTBS
Tx11 LPIN3
Tx11 MAOA
Tx11 STK17B
Tx11 RAB11FIP4
Tx11 MVD
Tx11 SLC20A1
Tx11 ITGA7
Tx11 NECAB3
Tx11 LAPTM4B
Tx11 GUSB
Tx11 RGP1
Tx11 RBBP5
Tx11 ARV1
Tx11 NT5C3A
Tx11 CISD1
Tx11 PTGR1
Tx11 CLCN4
Tx11 MRPL39
Tx11 TBC1D31
Tx11 FAM117B
Tx11 GOT1
Tx11 NTPCR
Tx11 DCHS2
Tx11 RERG
Tx11 EPHB1
Tx11 NKAIN3
Tx11 MOXD1
Tx11 OGDHL
Tx11 MMP28
Tx11 OAF
Tx11 NT5E
Tx11 SSX2IP
Tx11 EPHA4
Tx11 DIO2
Tx11 FAM19A1
Tx11 TMEM132B
Tx11 DLGAP1
Tx11 CDK18
Tx11 KY
Tx11 OSBPL3
Tx11 HS3ST5
Tx11 RARB
Tx11 LYN
Tx11 AKAP12
Tx11 KBTBD12
Tx11 FAM118B
Tx11 KLHL8
Tx11 CACNB2
Tx11 DNM3
Tx11 CADM1
Tx11 BICC1
Tx11 PLCB1
Tx11 ARHGAP24
Tx11 TPST2
Tx11 IMPA2
Tx11 PPP2R2C
Tx11 ASAP2
Tx11 PRDM16
Tx11 APBA1
Tx11 EFNA5
Tx11 KANK1
Tx11 RORB
Tx11 ATP8A1
Tx11 PTPRG
Tx11 CACNA1A
Tx11 AMZ1
Tx11 SHANK2
Tx11 KCNIP1
Tx11 FSTL4
Tx11 STXBP6
Tx11 UNC5D
Tx11 CAMK2A
Tx11 POLR3G
Tx11 HNF4G
Tx11 SPESP1
Tx11 NADSYN1
Tx11 ANKFN1
Tx11 DMGDH
Tx11 CDH11
Tx11 LDAH
Tx11 CCDC125
Tx11 TESK2
Tx11 SLC9C2
Tx11 NREP
Tx11 LRRC4C
Tx11 CUBN
Tx11 ATL2
Tx11 GPLD1
Tx11 C12orf60
Tx11 COL28A1
Tx11 EPM2A
Tx11 PPCDC
Tx11 STOX2
Tx11 PCTP
Tx11 RNF43
Tx11 SPATA1
Tx11 ENTPD1
Tx11 SCML1
Tx11 HMGCS1
Tx11 MYH7B
Tx11 IZUMO4
Tx11 PEBP4
Tx11 RGS22
Tx11 SULT1A1
Tx11 TTC23L
Tx11 CATSPERE
Tx11 VWA3A
Tx11 CD38
Tx11 MYLK
Tx11 COLQ
Tx11 HHAT
Tx6 SEZ6L
Tx6 UCHL1
Tx6 P2RX7
Tx6 NUP188
Tx6 GRIK4
Tx6 FRMD6
Tx6 FAT1
Tx6 C14orf132
Tx6 RNF144B
Tx6 NCKAP5
Tx6 WSCD1
Tx6 LMNTD1
Tx6 VEGFA
Tx6 C4orf47
Tx6 BNIP3
Tx6 CREB5
Tx6 SNN
Tx6 BAD
Tx6 CADM3
Tx6 CACNA1D
Tx6 DBI
Tx6 NUPR1
Tx6 CCSER1
Tx6 CA12
Tx6 FRRS1L
Tx6 LRRC7
Tx6 CNKSR3
Tx6 KCNJ16
Tx6 TRDN
Tx6 PLCG2
Tx6 FSTL5
Tx6 ANGPT1
Tx6 RGS6
Tx6 FRMPD2
Tx6 SERPINI2
Tx6 WDR49
Tx6 AKAP6
Tx6 PARP8
Tx6 KIAA1549L
Tx6 CSMD2
Tx6 CALN1
Tx6 SYNE2
Tx6 CLSTN2
Tx6 MYRIP
Tx6 SNTB1
Tx6 NTN1
Tx6 SLC44A5
Tx6 KIAA1549
Tx6 MOB3B
Tx6 ST8SIA1
Tx6 JUN
Tx6 JUNB
Tx6 ANGPTL4
Tx6 BTG2
Tx6 CEBPD
Tx6 BCO1
Tx6 PAM
Tx6 RBPMS
Tx6 NDRG1
Tx6 NRP1
Tx6 GNA14
Tx6 GFRA1
Tx6 KCNQ3
Tx6 LDLR
Tx6 UGCG
Tx6 ACTN1
Tx6 CNTNAP1
Tx6 LIMK2
Tx6 SLC9B2
Tx6 GFAP
Tx6 ARID5B
Tx6 CA3
Tx6 TNS2
Tx6 CYP4F11
Tx6 HPN
Tx6 COL21A1
Tx6 VCAN
Tx6 SLC24A4
Tx6 KCNJ3
Tx6 EXPH5
Tx6 SLCO3A1
Tx6 BAIAP3
Tx6 DGKB
Tx6 MAP1B
Tx6 SYNM
Tx6 FAM198A
Tx6 KIF5C
Tx6 FBXO32
Tx6 KLHL13
Tx6 HAP1
Tx6 RCAN1
Tx6 DGKD
Tx6 HSPA4L
Tx6 AHSA1
Tx6 HSPA4
Tx6 ADAM33
Tx6 KCNE4
Tx6 GEM
Tx6 HSD17B7
Tx6 CEBPB
Tx6 ATP1B3
Tx6 MMP16
Tx6 IQCJ-SCHIP1
Tx6 IFFO2
Tx6 PFKP
Tx6 PTPRE
Tx6 P3H2
Tx6 PLCE1
Tx6 FRMPD4
Tx6 ENO4
Tx6 CFAP54
Tx6 FGF1
Tx6 RGS7
Tx6 SLC39A10
Tx6 MAP6
Tx6 MIPOL1
Tx6 ODF2L
Tx6 LRRK2
Tx6 SLAIN1
Tx6 EPB41L1
Tx6 ARHGEF37
Tx6 SLC25A24
Tx6 SPATA17
Tx6 PACRG
Tx6 IQCH
Tx6 SPEF2
Tx6 STK33
Tx6 SEMA3B
Tx6 NKAIN2
Tx6 TTC21A
Tx6 PHYHD1
Tx6 PARP14
Tx6 GCA
Tx6 RNASEH2B
Tx6 CCDC170
Tx6 CD109
Tx6 PCED1B
Tx6 GRM7
Tx6 COL25A1
Tx6 PCBP3
Tx6 TGFBR1
Tx6 PSTK
Tx6 NDC1
Tx6 GBE1
Tx6 TMEM120B
Tx6 SLC15A4
Tx6 POMT2
Tx6 LARS
Tx6 NGLY1
Tx6 MCTS1
Tx6 FAM120C
Tx6 CYFIP1
Tx6 FAAH2
Tx6 INTS12
Tx6 FAM53C
Tx6 EIF2S3
Tx6 UFD1
Tx6 UQCC2
Tx6 BICD2
Tx6 GALNS
Tx6 CC2D1B
Tx6 HIRA
Tx6 ZNF276
Tx6 ZNF268
Tx6 ZNF25
Tx6 CCDC174
Tx6 C19orf18
Tx6 C2orf92
Tx6 ZGRF1
Tx6 ZNF883
Tx6 GOLGA8A
Tx6 DIAPH3
Tx6 HEG1
Tx6 KLHDC4
Tx6 FAM227A
Tx6 EFHC2
Tx6 ITFG2
Tx6 CUEDC1
Tx6 PPIL6
Tx6 SH3YL1
Tx6 IRAK1BP1
Tx6 RCAN2
Tx6 RENBP
Tx6 CCDC3
Tx6 JAKMIP3
Tx6 TEX10
Tx6 ZNF141
Tx6 PRDM10
Tx6 NDEL1
Tx6 GATAD1
Tx6 SMIM19
Tx6 ZNF630
Tx6 ZNF226
Tx6 FAM228B
Tx6 PLA2G16
Tx6 WDR73
Tx6 ZNF197
Tx6 CCDC173
Tx6 CAB39L
Tx6 HVCN1
Tx6 IQUB
Tx6 VSTM4
Tx6 TRIQK
Tx6 ZNF155
Tx6 DHRS4L2
Tx6 ANP32B
Tx6 SIAH1
Tx6 SKIL
Tx6 ZNHIT3
Tx6 FXYD1
Tx6 NAGK
Tx6 WDR19
Tx6 EFCAB7
Tx6 FAM98B
Tx6 RNF180
Tx6 CC2D2A
Tx6 ZCCHC4
Tx6 NPHP1
Tx6 CD2AP
Tx6 SETD4
Tx6 AGBL3
Tx6 COX11
Tx6 POLR1D
Tx6 EPOR
Tx6 C20orf96
Tx6 ATG16L2
Tx6 SLC38A7
Tx6 CRB2
Tx6 HEXDC
Tx6 AGRN
Tx6 ACAP3
Tx6 C3orf62
Tx6 FUT11
Tx6 CERS2
Tx6 PLPPR2
Tx6 DKK3
Tx6 ENGASE
Tx6 GAA
Tx6 SHC2
Tx6 NSMF
Tx6 SNRNP70
Tx6 MICALL2
Tx6 SLC12A7
Tx6 INPP5E
Tx6 DVL2
Tx6 DISP3
Tx6 RHBDL3
Tx6 COL27A1
Tx6 PPFIA4
Tx6 PLCD3
Tx6 GYS1
Tx6 PKD1
Tx6 PRR5
Tx6 SEPT6
Tx6 MAST1
Tx6 BEGAIN
Tx6 SPACA6
Tx6 ZNF135
Tx6 IFT20
Tx6 SACS
Tx6 EFHC1
Tx6 SRRM2
Tx6 DAB1
Tx6 HAVCR2
Tx6 KANK2
Tx6 CACNA1B
Tx6 ADORA1
Tx6 SGCD
Tx6 KCNIP3
Tx6 NAT14
Tx6 TRIL
Tx6 GAREM2
Tx6 TMSB10
Tx6 CCK
Tx6 GSTT2B
Tx6 NAGLU
Tx6 COL9A2
Tx6 ID2
Tx6 SGCZ
Tx6 ESR2
Tx6 THSD4
Tx6 BANK1
Tx6 MTTP
Tx6 DHFR
Tx6 MT-ATP6
Tx6 MT-CYB
Tx6 MT-ND5
Tx6 MT-ND4L
Tx6 MT-ND1
Tx6 RPL31
Tx6 MECOM
Tx6 RPS24
Tx6 CRLF1
Tx6 MAST3
Tx6 GRIN1
Tx6 SYN1
Tx6 SSR4
Tx6 TMEM258
Tx6 RPL19
Tx6 PAXX
Tx6 TMEM14C
Tx6 NDUFA12
Tx6 SSB
Tx6 KEAP1
Tx6 CDK16
Tx6 NUP210L
Tx6 ARL17A
Tx6 AP2S1
Tx6 LSM5
Tx6 DHPS
Tx6 ASB3
Tx6 KIF22
Tx6 PITHD1
Tx6 GTF2H2
Tx6 LIMK1
Tx6 NGDN
Tx6 COPG1
Tx6 HAT1
Tx6 MRPS11
Tx6 KAT8
Tx6 LZTS2
Tx6 TBC1D9B
Tx6 PIP4K2C
Tx6 ANXA6
Tx6 MRPL41
Tx6 RPF1
Tx6 HYOU1
Tx6 RAPGEFL1
Tx6 NAA38
Tx6 AGBL5
Tx6 ERAP1
Tx6 ZNF425
Tx6 CYB5D2
Tx6 NDUFAF1
Tx6 GMEB1
Tx6 PES1
Tx6 DDX27
Tx6 DNAJC2
Tx6 NOL8
Tx6 NMT1
Tx6 EPDR1
Tx6 TMEM176B
Tx6 TXNDC15
Tx6 BOLA3
Tx6 MYO1D
Tx18 RASSF8
Tx18 DOCK8
Tx18 ARHGAP25
Tx18 ATP8B4
Tx18 ENTPD1
Tx18 TANC2
Tx18 BNC2
Tx18 SRRM2
Tx18 BPTF
Tx18 PNISR
Tx18 N4BP2L2
Tx18 STX7
Tx18 LUC7L3
Tx18 NKTR
Tx18 ADK
Tx18 LONP2
Tx18 BMP2K
Tx18 PICALM
Tx18 DST
Tx18 L3MBTL4
Tx18 PCNX2
Tx18 CSF3R
Tx18 GNG7
Tx18 FAM13A
Tx18 AUTS2
Tx18 IGSF21
Tx18 SUSD6
Tx18 ATXN1
Tx18 RBM47
Tx18 KANSL1
Tx18 FYB1
Tx18 SLC9A9
Tx18 GNAS
Tx18 RAPH1
Tx18 ADAM10
Tx18 CSF1R
Tx18 GSN
Tx18 SLC4A7
Tx18 IL6ST
Tx18 ITM2B
Tx18 IFNGR1
Tx18 OXR1
Tx18 SFMBT2
Tx18 AKT3
Tx18 FMNL3
Tx18 SORL1
Tx18 SNX29
Tx18 ZBTB20
Tx18 PRKN
Tx18 PDE3B
Tx18 HS3ST4
Tx18 CSGALNACT1
Tx18 SDK1
Tx18 ST6GALNAC3
Tx18 KHDRBS3
Tx18 DSCAM
Tx18 GRID2
Tx18 KCNIP1
Tx18 NAALADL2
Tx18 CSF2RA
Tx18 MT-ATP6
Tx18 MT-CYB
Tx18 MT-CO3
Tx18 MT-ND1
Tx18 MT-ND2
Tx18 EIF1
Tx18 B2M
Tx18 APOE
Tx18 GAPDH
Tx18 TMSB10
Tx18 TMSB4X
Tx18 PDE4B
Tx18 RNF149
Tx18 EPB41L3
Tx18 RAB31
Tx18 SRGAP1
Tx18 HAVCR2
Tx18 C3
Tx18 NCKAP5
Tx18 NAIP
Tx18 MKNK1
Tx18 DPYSL2
Tx18 SCFD2
Tx18 BACH1
Tx18 FNDC3B
Tx18 GMDS
Tx18 PTPRE
Tx18 TBC1D14
Tx18 DENND3
Tx18 GRB2
Tx18 ARHGAP26
Tx15 MTUS2
Tx15 ATP8A2
Tx15 GRIN2A
Tx15 SPON1
Tx15 MDGA2
Tx15 RALYL
Tx15 SNTG1
Tx15 POU6F2
Tx15 ZNF385B
Tx15 KHDRBS2
Tx15 GRIN2B
Tx15 BRINP1
Tx15 TENM2
Tx15 DLGAP2
Tx15 RYR2
Tx15 LINGO2
Tx15 PLP1
Tx15 CA10
Tx15 SORBS2
Tx15 KCND2
Tx15 CHRM3
Tx15 MYT1L
Tx15 CARMIL1
Tx15 SOX6
Tx15 BRINP3
Tx15 PDZRN3
Tx15 CELF2
Tx15 RBFOX3
Tx15 ADGRL2
Tx15 CACNA1B
Tx15 GRIA1
Tx15 UNC5D
Tx15 FAM155A
Tx15 CHRM3
Tx15 STXBP5L
Tx15 NECAB1
Tx15 CNTN4
Tx15 RBFOX1
Tx15 CNTN5
Tx15 ATRNL1
Tx15 KCNB2
Tx15 MMP16
Tx15 LINGO2
Tx15 KCNQ5
Tx15 OLFM3
Tx15 CCSER1
Tx15 KCNJ6
Tx15 CDH18
Tx15 RALYL
Tx15 THRB
Tx15 CACNA2D3
Tx15 NRXN1
Tx15 CDH10
Tx15 DSCAM
Tx15 HCN1
Tx15 ZNF804A
Tx15 SHISA6
Tx15 MSR1
Tx15 PTPRT
Tx15 TNR
Tx15 FRMPD4
Tx15 MTUS2
Tx15 CHRM3
Tx15 GRIN2A
Tx15 DCLK1
Tx15 LINGO2
Tx15 AK5
Tx15 RAPGEF5
Tx15 PDE1A
Tx15 NKAIN2
Tx15 GABRG3
Tx15 DLGAP2
Tx15 LRFN5
Tx15 FRMPD4
Tx15 FGF14
Tx15 ROBO2
Tx15 RGS6
Tx15 PLCB1
Tx15 MTUS2
Tx15 DLGAP1
Tx15 FKBP5
Tx15 SPP1
Tx15 TMEM144
Tx15 CDK18
Tx15 SCD
Tx15 MBP
Tx15 IL1RAPL1
Tx15 THSD7A
Tx15 PTPRZ1
Tx15 PLP1
Tx15 TMTC2
Tx15 IQCJ-SCHIP1
Tx15 LIMCH1
Tx15 MAP7
Tx15 SH3GL3
Tx15 SH3PXD2A
Tx15 HIF3A
Tx15 PTPRT
Tx15 RYR2
Tx15 SYNPR
Tx15 KCNMA1
Tx15 CCDC85A
Tx15 PCSK2
Tx15 SLC8A1
Tx15 HECW1
Tx15 PDZRN3
Tx15 SLC4A10
Tx15 GRIA3
Tx15 GALNT17
Tx15 RBFOX1
Tx15 CBLN2
Tx15 KIRREL3
Tx15 RASGRF2
Tx15 GALNT17
Tx15 HCN1
Tx15 SRRM4
Tx15 XKR4
Tx15 TMEM132D
Tx15 MCTP1
Tx15 NELL1
Tx15 ATP2B2
Tx15 GABBR2
Tx15 NRG1
Tx15 EPHA6
Tx15 FSTL5
Tx15 MYO1D
Tx15 CNTN5
Tx15 SLC8A3
Tx15 SLC27A6
Tx15 INO80D
Tx15 HSPA1B
Tx15 HSPA1A
Tx15 CERS6
Tx15 PLCG2
Tx15 FGFR1
Tx15 HSPD1
Tx15 HSPA4L
Tx15 HSPH1
Tx15 VEGFA
Tx15 GAP43
Tx15 KCNH1
Tx15 GLIS3
Tx15 KCNJ3
Tx15 ARHGAP24
Tx15 CDH19
Tx15 SCN1A
Tx15 SLC4A10
Tx15 NOL4
Tx15 RIMS2
Tx15 SCN3A
Tx15 ZEB1
Tx15 NRCAM
Tx15 WNK2
Tx15 PAM
Tx15 GRIK2
Tx15 GABRB2
Tx15 UNC80
Tx15 CNKSR2
Tx15 EPHA4
Tx15 RUNDC3B
Tx15 SYBU
Tx15 CLVS2
Tx15 CAMK4
Tx15 SH3GL2
Tx15 GABRA2
Tx15 OSBPL6
Tx15 NIPAL2
Tx15 AMPH
Tx15 MEF2C
Tx15 PAK3
Tx15 CHL1
Tx15 GPM6A
Tx15 SYT1
Tx15 SCN2A
Tx15 NELL2
Tx7 FRMD4B
Tx7 SPDYE16
Tx7 ARHGAP15
Tx7 MARCH10
Tx7 ADAMTSL1
Tx7 PAPPA2
Tx7 SPDYA
Tx7 TTC6
Tx7 ATP8B1
Tx7 CRLF3
Tx7 ZNF213
Tx7 DUOX1
Tx7 SLC26A5
Tx7 IQCH
Tx7 ENTPD1
Tx7 RHBDL2
Tx7 AGBL3
Tx7 FN1
Tx7 BAIAP2L1
Tx7 RPS6
Tx7 NPC2
Tx7 SNRPG
Tx7 ANAPC11
Tx7 POLR2J
Tx7 TCEAL8
Tx7 YIF1A
Tx7 ATRAID
Tx7 LSM2
Tx7 UQCR10
Tx7 NDUFS5
Tx7 C19orf70
Tx7 ATP5MC1
Tx7 TMEM160
Tx7 COX5A
Tx7 DPM3
Tx7 GSTP1
Tx7 ACP2
Tx7 DCTN3
Tx7 JAGN1
Tx7 XBP1
Tx7 HSPA8
Tx7 TMSB10
Tx7 RPL24
Tx7 NRN1
Tx7 UFC1
Tx7 MRPL43
Tx7 PSMB3
Tx7 NDUFS6
Tx7 MPC2
Tx7 RNF7
Tx7 ANKRD35
Tx7 MRPL55
Tx7 RBM8A
Tx7 DNAJB9
Tx7 TIMM8B
Tx7 LSM5
Tx7 IMP4
Tx7 CCDC106
Tx7 TRAPPC4
Tx7 FAM32A
Tx7 C4orf3
Tx7 SIRT6
Tx7 TCEAL3
Tx7 RAB3A
Tx7 CCNG1
Tx7 TIMP1
Tx7 SRSF9
Tx7 RCN1
Tx7 CALM3
Tx7 STMN1
Tx7 PSMD2
Tx7 PSMD3
Tx7 KDELR1
Tx7 EIF1B
Tx7 MAGED2
Tx7 UBC
Tx7 ATP5F1B
Tx7 TUBB4A
Tx7 APLP1
Tx7 DUSP26
Tx7 FAM69C
Tx7 FBLN2
Tx7 EBP
Tx7 SNRPB
Tx7 TIMM50
Tx7 KAT5
Tx7 ZYX
Tx7 CD2BP2
Tx7 CWC25
Tx7 EAF1
Tx7 TIMM17A
Tx7 ARPC5L
Tx7 PIGH
Tx7 PSMD7
Tx7 PSMC1
Tx7 KIF1BP
Tx7 HMGN4
Tx7 CSTF2
Tx7 TMEM43
Tx7 HAPLN2
Tx7 NRBP2
Tx7 MOGS
Tx7 FADS3
Tx7 PINK1
Tx7 CES2
Tx7 L3MBTL2
Tx7 CLPP
Tx7 SUOX
Tx7 POLDIP2
Tx7 ZFPL1
Tx7 GAS2L1
Tx7 SNN
Tx7 ADPRHL2
Tx7 C19orf66
Tx7 SNRPA
Tx7 COMMD4
Tx7 FAM3A
Tx7 PHF1
Tx7 ZNF219
Tx7 LIN7B
Tx7 PIP4K2C
Tx7 DCAF13
Tx7 CISD1
Tx7 EBAG9
Tx7 PGM1
Tx7 POGK
Tx7 SNRNP200
Tx7 PPIE
Tx7 METTL17
Tx7 ZNF711
Tx7 ZNF639
Tx7 PHAX
Tx7 PIGT
Tx7 NAA20
Tx7 PLIN3
Tx7 ELAC2
Tx7 RND2
Tx7 PCYOX1
Tx7 PCDHB15
Tx7 LTBR
Tx7 ENPP5
Tx7 CAPN1
Tx7 YPEL4
Tx7 AKR1E2
Tx7 CES4A
Tx7 TMEM223
Tx7 PJVK
Tx7 ASB13
Tx7 ZDHHC16
Tx7 PLA2G12A
Tx7 RIDA
Tx7 ASF1A
Tx7 DLD
Tx7 DPH5
Tx7 RBM45
Tx7 CDC5L
Tx7 TMOD3
Tx7 SNW1
Tx7 MUT
Tx7 NCBP1
Tx7 CWC22
Tx7 SAMM50
Tx7 PFDN1
Tx7 FARSA
Tx7 ZSCAN23
Tx7 BPNT1
Tx7 PSTK
Tx7 NGDN
Tx7 GNL2
Tx7 PNKP
Tx7 C1orf112
Tx7 PDAP1
Tx7 CCDC47
Tx7 DHX38
Tx7 UFSP2
Tx7 NSUN7
Tx7 GGCX
Tx7 POLR3F
Tx7 TRDMT1
Tx7 ACYP1
Tx7 SCRN3
Tx7 ANGPTL2
Tx7 TMEM242
Tx7 RNF141
Tx7 CYP2U1
Tx7 EXTL2
Tx7 KBTBD7
Tx7 SLC35A5
Tx7 MEAF6
Tx7 TMED4
Tx7 ZNF766
Tx7 PTRH2
Tx7 PRKD3
Tx7 RRP1B
Tx7 SUMO1
Tx7 SELENOF
Tx7 FAM126A
Tx7 ZNF250
Tx7 APAF1
Tx7 HADH
Tx7 SMIM13
Tx7 NUDT9
Tx7 SCD
Tx7 IDI1
Tx7 MSMO1
Tx7 HMGCS1
Tx7 FDFT1
Tx7 HMGCR
Tx7 LSS
Tx7 STARD4
Tx7 SC5D
Tx7 ACAT2
Tx7 CDK18
Tx7 SEMA4D
Tx7 FRMD4A
Tx7 PLD1
Tx7 CACNA1E
Tx7 PAIP2B
Tx7 FMO5
Tx7 DHCR7
Tx7 MVK
Tx7 MMAB
Tx7 SLC8A2
Tx7 AKR1C3
Tx7 IGFBP5
Tx7 NIPAL2
Tx7 IL17RC
Tx7 SLC25A18
Tx7 PPP2R3B
Tx7 ATAD3B
Tx7 PLEKHG3
Tx7 SLC25A42
Tx7 AKNA
Tx7 ST8SIA3
Tx7 SRGAP2B
Tx7 WDR36
Tx7 TNFRSF21
Tx7 FLVCR1
Tx7 SEC16A
Tx7 WBP11
Tx7 CMTR1
Tx7 UBFD1
Tx7 KRI1
Tx7 KLHL36
Tx7 DLG4
Tx7 HSF4
Tx7 WFDC1
Tx7 JPH3
Tx7 RMI1
Tx7 CDC25B
Tx7 RGS11
Tx7 ZDHHC8
Tx7 VPS52
Tx7 SMTN
Tx7 FLNA
Tx7 PDE2A
Tx7 TIMM44
Tx7 ADCYAP1R1
Tx7 SUN2
Tx7 RNF128
Tx7 NECTIN2
Tx7 DNAJA3
Tx7 ENY2
Tx7 GABARAPL1
Tx7 GNS
Tx7 H3F3A
Tx7 BHLHE41
Tx7 BNIP3
Tx7 BTG3
Tx7 AMD1
Tx7 FAM221A
Tx7 TIMP3
Tx7 MCL1
Tx7 TAP1
Tx7 LAP3
Tx7 LAPTM4B
Tx7 NBPF26
Tx7 UGP2
Tx7 VWA5A
Tx7 RELA
Tx7 ENTPD6
Tx7 CNN3
Tx7 MAP7D1
Tx7 PDE8B
Tx7 NPTX2
Tx7 ANKRD20A4
Tx7 ANKRD20A1
Tx7 GADD45A
Tx7 ARC
Tx7 AGT
Tx7 TRIM47
Tx7 TSSC4
Tx7 PIM3
Tx7 YIPF5
Tx7 TRABD
Tx7 TRAPPC3
Tx7 NELFE
Tx7 EFEMP2
Tx7 RP2
Tx7 ZMAT2
Tx7 SHD
Tx7 OBSL1
Tx7 MZT2A
Tx7 ZMPSTE24
Tx7 KBTBD6
Tx7 FOXRED2
Tx7 LHX2
Tx7 PRUNE1
Tx7 NCAPD3
Tx7 GPR89A
Tx7 MT-ND1
Tx7 MT-ND5
Tx7 MT-ATP6
Tx7 BTBD17
Tx7 EMILIN3
Tx7 NECTIN1
Tx7 PIGQ
Tx7 ADAM15
Tx7 QARS
Tx7 DGAT1
Tx7 NAT8L
Tx7 HYOU1
Tx7 VAMP1
Tx7 PHYHIP
Tx7 TFAM
Tx7 KIAA0895L
Tx7 PABPC4
Tx7 PDE3A
Tx7 ESR1
Tx7 SREBF1
Tx19 ADAMTS9
Tx19 UHRF2
Tx19 GLDC
Tx19 CAMK2D
Tx19 RAB3IP
Tx19 MATN2
Tx19 CLIC4
Tx19 EPB41L4B
Tx19 CPNE8
Tx19 DPY19L1
Tx19 SORBS1
Tx19 KCNMB4
Tx19 RETREG1
Tx19 FAM20C
Tx19 OSMR
Tx19 TPST1
Tx19 ITPKC
Tx19 ARID5A
Tx19 JUN
Tx19 PMP2
Tx19 SPRED3
Tx19 MARCH3
Tx19 ELL2
Tx19 ARHGEF3
Tx19 IL6R
Tx19 HAP1
Tx19 FBN3
Tx19 PLEKHG1
Tx19 SDK2
Tx19 SLC44A3
Tx19 CCDC85A
Tx19 CLSTN2
Tx19 PPARG
Tx19 BTBD11
Tx19 GALR1
Tx19 CACNA1G
Tx19 SVIL
Tx19 ATP1B3
Tx19 ZNF226
Tx19 TRPC3
Tx19 TMEM87B
Tx19 DLST
Tx19 RGP1
Tx19 PRSS23
Tx19 CDC7
Tx19 ZNRF2
Tx19 SEPT10
Tx19 SLCO5A1
Tx19 EPB41L2
